"Data item corresponding to ""%param"" must be specified in the message with topic ""%topic"".","""%param""に対応するデータ項目は、トピック ""%topic""のメッセージで指定する必要があります。"
"DateTime object timezone must be the same as config - %1","DateTimeオブジェクトのタイムゾーンはconfig  - %1と同じでなければなりません"
"Decimal qty increments is not allowed.",小数点の数量倍数は許可されていません。
"Decoding Error: %1","デコードエラー: %1"
"Decoding error.",デコードエラー
"Decoding error: %1%2%3%4","デコードエラー: %1%2%3%4"
"Default Description",標準の説明
"Default Keywords",初期キーワード
"Default attribute set can not be deleted",デフォルト属性セットは削除できません
"Default option value is not defined",標準のオプション値が未定義です
"Default website is not defined",デフォルトウェブサイトは定義されていません
"Delete ""${ $.$data.title }""","削除 ""${ $.$data.title }"""
"Delete ${ $.$data.title }","削除 ${ $.$data.title }"
"Delete Banner",バナー削除
"Delete operation is forbidden for current area",削除作業は現在のエリアでは禁止されています
"Deleting the update will remove the block from this campaign and all scheduled changes will be lost.",更新を削除すると、このキャンペーンからブロックが削除され、スケジュールされた変更はすべて失われます。
"Deleting the update will remove the cart price rule from this campaign and all scheduled changes will be lost.",更新を削除すると、このキャンペーンからカート価格ルールが削除され、スケジュールされた変更はすべて失われます。
"Deleting the update will remove the catalog price rule from this campaign and all scheduled changes will be lost.",更新を削除すると、このキャンペーンからカタログ価格ルールが削除され、スケジュールされた変更はすべて失われます。
"Deleting the update will remove the page from this campaign and all scheduled changes will be lost.",更新を削除すると、このキャンペーンからページが削除され、スケジュールされた変更はすべて失われます。
"Deleting the update will remove the product from this campaign and all scheduled changes will be lost.",更新を削除すると、このキャンペーンから製品が削除され、スケジュールされた変更はすべて失われます。
"Deployment config file %1 is not writable.",デプロイメント設定ファイル%1は書き込み可能ではありません。
"Design config must have area and store.",デザイン設定はエリアとストアがなくてはなりません
